Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mongolia,MNG,..,13.9101606963282,18.466991091551,15.3121421842763,15.7312080370605,12.9016342444466,11.7628140758499,11.3455301801396,13.6122286444137,16.7767846236974,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Morocco,MAR,18.676721475858,..,23.2967561359164,23.9036403718971,22.3490893564297,22.0269511132987,21.2114989855756,21.4558870095265,21.755347231022,21.8741833125173,21.4482871202433,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mozambique,MOZ,..,..,17.0772263126761,19.0130702566721,21.824605202842,24.3200141376855,20.3300885126533,20.2988701657895,22.1882969379744,21.438117115238,27.0596635098081,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Myanmar,MMR,6.19778414572987,2.96650745818451,..,4.52409369741194,5.52956758874506,5.83582225603389,5.88449993847835,6.91471235807483,5.86545707313391,2.62563755990718,5.81400633182468,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Namibia,NAM,23.0450917438871,28.0598829273312,29.9812758692713,32.9330572788725,33.0687743734705,34.8498957629154,33.6092915641556,30.25534268318,32.0762263778241,29.2641706479418,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Nauru,NRU,..,..,..,..,..,18.9741898245614,16.6040775071908,24.6011506690909,22.5036256366139,30.4662678875,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Nepal,NPL,6.99669296820608,8.73598111139219,13.2597438538532,13.8621685749903,15.2928211085356,15.9039766215772,16.7097622388009,18.6874518128733,20.7023851874477,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Netherlands,NLD,23.2862181112213,20.9379500759944,20.2294425079072,19.4077486423489,19.6920947880502,20.6364286139734,21.1606242246467,21.9051101382534,23.0855413427696,23.0563304034822,24.1045014668367,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,New Zealand,NZL,..,..,25.6338993539676,26.9037556311483,26.7245948977093,26.9060562019505,27.5100595715251,27.3749204846369,27.4841925397089,28.0010782065831,28.9754275817276,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Nicaragua,NIC,26.2658373469951,10.6468701120311,14.5197831928862,15.0090727474344,15.0204806853043,15.3162663787317,15.5895883603149,16.1664462040546,16.5737916199832,15.6529513485109,17.6696229208563,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,North Macedonia,MKD,..,..,16.999651001969,16.4166504179317,15.6689580043276,16.2352837081218,16.8182331222247,16.9511578216024,17.1611135905492,17.5749310455044,17.1640175321617,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Norway,NOR,21.3045101752327,26.70467324318,27.7220866099017,27.0450629594005,25.1657645290607,23.5682851642918,22.2235507693574,22.0871630406294,22.4775458505266,23.5755594954204,23.2570660626141,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Palau,PLW,..,..,17.6248578605743,18.3554146807821,18.7417577776749,19.4562924287602,20.1648148845479,20.0341822712538,19.893807487274,21.5602467989072,20.8693770616188,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Papua New Guinea,PNG,20.0734672648072,18.9759649951725,..,..,..,17.909962152248,15.2272870502912,12.948628582371,12.6050017647301,13.1930287458298,12.9809410862504,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Paraguay,PRY,..,..,9.37814626937854,9.45456513417612,8.9725202099943,9.76971000251317,9.74945478281115,9.56841422140426,9.95347006736508,10.0353309716205,9.93811926788354,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Peru,PER,10.7238952091481,12.6086474992247,15.9688951452089,16.5466871027669,16.4330066930272,16.7209266785318,14.9196513179116,13.7875476429229,13.1743416510927,14.3219013056042,14.6198788537831,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Philippines,PHL,14.0823235741067,12.440324756341,11.8490007825541,12.3059271151495,12.7438220628562,13.0155171797493,13.0196105917208,13.0871006913218,13.5937937490496,14.0475332790366,14.4895456777074,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Poland,POL,..,16.9608394579436,16.6556673658091,15.9934263127355,15.589011880558,15.6175273660565,15.6868645592279,16.2305398427786,16.7944578319308,17.3956838262501,17.3421956535233,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Portugal,PRT,17.6685020230288,20.878403516053,21.1333391229728,20.7701624039787,22.6620920858294,22.647399066455,22.7887191054273,22.3319932476097,22.3705879762207,22.6533467082473,22.3150456453221,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Romania,ROU,23.0563002680965,17.962709479419,18.0889295011415,18.0112811932293,17.668864468403,17.9175154870682,18.9351507781876,16.8520236625952,15.4729764935295,14.4941335685545,14.5919733022131,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Russian Federation,RUS,..,13.7255344540838,13.9542036796753,13.7546730412872,12.933492451261,13.2553613046452,10.6420948088217,9.18312209969854,10.2884056740183,11.3845957549298,10.8948831444277,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Rwanda,RWA,8.78380627032784,..,..,..,..,12.9472536404052,13.291278736611,14.4128400173862,13.4513717050534,14.2511019791947,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Samoa,WSM,..,..,..,20.8790836820237,23.510770547154,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,San Marino,SMR,..,..,16.1530355640829,18.0162574059247,17.0662396360759,18.3455831253968,17.8902228816041,16.6895193629214,16.4688470032622,17.9568167650591,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Saudi Arabia,SAU,..,..,2.33196676523408,2.53842009712318,2.73392868608145,2.77137882035696,3.33440372294042,3.3899822461108,3.38483569112843,8.92574503533162,7.40016999840284,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Senegal,SEN,..,..,..,..,..,..,15.7743360472944,16.3711764463022,15.9064516552729,16.2941566800934,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Serbia,SRB,..,..,19.0547409429858,18.5525002126608,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Seychelles,SYC,..,26.0808926080893,31.4910665506972,30.4051783655915,28.0660557796091,30.0824727432291,29.5985833970099,31.6928887127278,32.0664632792387,34.1163211872524,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Singapore,SGP,14.5462695925654,14.8557890847443,13.1057219512653,13.5806687357042,13.2712500808714,13.5565571344028,13.1397745298612,13.3258853369829,14.0473782042035,13.1417170586072,13.3221422307881,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Slovak Republic,SVK,..,18.5017738031381,16.0772497570946,15.5316024121852,16.7025974186112,17.4551528580795,18.1892767842327,18.1394732748866,18.5961109182654,18.5934393801427,18.7315771002062,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Slovenia,SVN,..,20.0958387687726,17.8391642699425,17.8673169141809,17.8998694064708,18.168817949332,18.4938830799173,18.6066578234862,18.3463608388814,18.5312483312926,18.2786933468335,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Solomon Islands,SLB,..,..,25.4925603052474,26.0496685413242,26.6314990722737,25.5964545059899,25.755812062639,23.8591955339965,24.5318703162437,25.8721768501893,22.6410327061947,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,0.000136842643534556,0.000158567517579885,0.000125117553794733,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,South Africa,ZAF,23.1119406230036,23.3436856721377,25.1798227456576,25.5881318576991,26.0439096125552,26.541192010495,27.3427766000113,27.1094948411699,26.9488765400796,27.4652179666128,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Spain,ESP,15.7108074227673,..,..,..,..,..,..,..,13.7223107291971,14.2212397684517,13.7597086052707,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sri Lanka,LKA,19.0208338512791,14.5027655060765,11.2563933378824,10.4084147644471,10.4866231718808,10.1375062355162,12.3799519124394,12.201389606995,12.5312523431743,11.9191535512029,11.5537338373877,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,St. Kitts and Nevis,KNA,14.3862938970338,16.5370676612364,18.4803987332141,18.4630266144407,18.5788964496624,19.1895681549098,20.3597162710831,19.027896954789,18.4612241107086,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,St. Lucia,LCA,..,17.0513314535346,17.9501657484177,17.0802264235072,18.11457128014,18.0529631093025,18.7102515975767,19.1773550633672,18.2197677643801,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,18.2592477862654,21.2742113627397,22.5761262633179,23.0142380753854,21.6013292523854,23.8351409536703,23.5940732895988,25.6059417683743,25.3576638240575,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sudan,SDN,..,..,4.49060071852285,6.39546778520457,7.04007841238262,7.46411483253589,7.19859950560695,7.9614507925651,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sweden,SWE,21.6199962352158,29.8589249594398,26.6327333985174,26.3039107303439,26.4675406280059,26.5148908140545,27.1368417099522,28.120504703138,28.1273850866599,27.9091466033843,27.4549841325477,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Switzerland,CHE,8.19094766344183,10.2963979795525,9.53926404180571,9.42129853035451,9.49458556185171,9.30972660662521,9.75699113702263,9.63696585181636,10.2873038941273,9.97177529530404,10.1739907178265,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Tajikistan,TJK,..,7.70308389768847,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Tanzania,TZA,..,..,9.79398200045706,10.4330040159572,10.7219234484868,11.3637968874428,10.4924954944653,11.3903399368077,11.8265649712045,11.4939546136518,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Thailand,THA,16.9073230109204,12.9767329017598,16.3618347937093,15.4409356740255,17.0122888723954,15.8083426546908,16.140417904401,15.3603926213579,14.7816935281654,14.9277469561916,14.6669190235186,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Timor-Leste,TLS,..,..,133.918484802774,149.283509773131,93.8786747292022,62.8003758555346,36.0724699054974,14.9952250206378,20.0456354481895,25.1869876746183,22.97873748027,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Togo,TGO,..,..,15.9702689092116,15.8796638489468,16.860064165992,18.3993862392112,18.9542730571164,18.7634484556841,17.3054095825018,16.8505975053843,17.300717699697,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Tonga,TON,..,..,..,..,17.3712106036674,17.7937618346587,18.9504819708441,19.4280436148837,20.7978386175218,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Trinidad and Tobago,TTO,..,..,25.6437422012934,26.3022254526488,25.4107612766173,26.7166950953344,26.4634209668529,20.0062307727504,19.5137302361846,19.940235806159,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Tunisia,TUN,19.9534010743641,19.2924340797668,21.1931055228384,21.1278896557998,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Turkey,TUR,11.5583312683401,..,18.5709178654085,18.1071816360307,18.3638081028441,17.945817048267,18.1807806756769,18.2655872253317,17.7181577429241,17.2793030809309,16.47993973418,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Uganda,UGA,..,..,..,..,..,..,10.8483525260633,11.1675151362867,11.604723672174,11.6880820993855,12.3000571540555,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Ukraine,UKR,..,14.1003704357029,18.5150527965194,18.316557139084,17.5613807826656,17.294347838416,20.4513654211322,19.6301198096561,20.0345254939706,20.1408893342575,19.2088616512402,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,United Arab Emirates,ARE,..,..,0.321413865338428,0.36378633951547,0.370450571659908,0.355723150336942,0.0577340241915802,0.0434947005242334,0.0664571906833831,0.0593102813299132,0.964960501060803,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,United Kingdom,GBR,24.1512945995683,26.1674566079892,25.8436639948331,25.0708833215268,25.0712498505984,24.8911364559143,25.0391257533012,25.4061806714077,25.6209612838357,25.5903080906439,25.3431273689335,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,United States,USA,10.4652847558268,12.9690323513663,9.57400376451656,9.79825572591336,10.519948552298,10.9478500537277,11.2174965949681,10.9022837417003,11.7250147526042,9.91123840728728,10.021108814884,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Uruguay,URY,16.2025863999242,14.6991370378715,19.1018312986244,18.8218856091855,19.0413854745031,18.5611385377574,18.5094775729883,23.7093063731948,19.7403430510475,20.0919630892047,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Uzbekistan,UZB,..,..,13.1676719325833,13.9795238670843,14.6371169888378,14.2061022715188,14.2781275472343,14.1490147152944,12.2166286721522,14.7871186294328,13.1307575509851,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Vanuatu,VUT,20.1851383479185,..,15.9857773764339,16.6289355796451,17.2411659169162,17.3781444589111,16.2653409502645,16.3105249283668,17.1295330234911,17.8374475037461,17.7116945521829,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Zambia,ZMB,19.4828833598024,..,14.7159433183957,14.8923642974021,14.3471093166635,15.7610303316911,14.3939639330138,13.3531814269452,15.1848569608409,16.5870356231489,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Zimbabwe,ZWE,..,..,17.9282541990398,17.8354892203875,..,..,17.6733631953313,15.4583408165803,15.8743745304837,20.6586880097639,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Caribbean small states,CSS,..,..,22.7092018370183,22.9321318310505,22.3130179049983,22.9451513203775,23.4539915216144,21.4410687412101,20.7527356039889,20.8845045116201,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Central Europe and the Baltics,CEB,..,17.9363510246918,17.1834197321523,17.2445857447844,17.2387572468567,17.2544104474234,17.6590891213179,17.6429338237119,17.6675188270174,17.7145761596772,17.7814889257055,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Early-demographic dividend,EAR,12.2907683867995,..,12.3499445610597,12.4348390413925,12.6510710236325,12.4087803769014,12.9682405775184,13.1255548883706,13.0376399030165,13.5657291952434,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,..,10.9073605319445,10.8445921269124,10.6189800789107,10.3413860680566,10.0695794062927,9.78193645677263,9.95029590210482,9.66458969465291,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,10.9075308308235,10.8447811270234,10.61918446765,10.341737589522,10.0699258094616,9.78240429840159,9.95072384973136,9.66518372983311,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Euro area,EMU,17.2221812157555,19.9261359967556,19.0000462993762,19.5098069144847,19.8305483330677,19.8240329028286,19.7184856911992,19.6795866771763,19.1957645490107,19.3462465354977,19.4708118278107,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Europe & Central Asia,ECS,18.1931313337711,20.3402358032264,19.6702390035449,19.8047769873599,19.9238037116277,19.8957150115869,19.6535005959334,19.5798274684265,19.3851258574463,19.5417522690351,19.5392430075355,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,..,15.8521502296296,15.4316714730809,15.1061463100475,15.0734049358376,13.7780740213943,12.9519792857192,13.3698530009089,13.9776711295613,13.418117357531,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,14.7852740886178,16.1379893707148,15.7180893601729,15.3995694400917,15.3842955964308,14.4418134021753,13.7704703415025,14.1122050059672,14.632760563956,14.1976253639078,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,European Union,EUU,17.7906613973839,20.3894270833045,19.4716807643905,19.9210182396118,20.2015414374107,20.2561833624952,20.153789451849,20.1364940487316,19.6737906563696,19.775266937426,19.9104763559982,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,11.3848117109945,11.2216161320757,11.6280570382167,12.014295962097,11.5250746116759,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,High income,HIC,14.8965841634307,17.2903047482243,15.0658564982896,15.2845722690349,15.6599519395206,15.8162945355769,15.909038769889,15.8434733476575,16.1935833937047,15.6677281720249,15.7310949263311,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,IBRD only,IBD,..,..,12.9827695754869,12.8562046689495,12.6903211087462,12.3507624006756,12.2378030667178,12.0485687799937,12.1511208343123,12.2663003215875,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,IDA & IBRD total,IBT,..,..,12.940578141065,12.8137476210237,12.6447289606589,12.3316593396815,12.2239961612931,12.0325174683436,12.1672058138387,12.2696506391806,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,IDA only,IDX,..,..,..,10.3475314013439,10.3594231771601,10.6609345566362,10.9091754705421,10.7733991680769,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Late-demographic dividend,LTE,..,..,12.7894217708942,12.5487211078979,12.237660088035,12.0596107792182,11.5215711841072,11.1947030154994,11.4230061332326,11.4862089098471,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Latin America & Caribbean,LCN,..,..,13.668022784161,13.3487245945506,13.324938770228,13.2292804834219,13.7575534121858,13.8348128901578,13.5315428076207,13.7755057124952,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,13.3020396354832,12.9586103605737,13.0130595683139,12.9280923683764,13.4645984439666,13.5317488440232,13.258011239659,13.4784952707555,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,13.6562713284347,13.3394156933195,13.3177302892424,13.2219801763798,13.746976259281,13.819882921268,13.5292875645477,13.7749052788357,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Least developed countries: UN classification,LDC,..,..,11.6304521371615,11.1982230156269,11.0340757524421,10.9433980996263,10.3148792632584,10.4201828195682,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Low & middle income,LMY,..,..,12.6581693428975,12.5413767908925,12.3929523035264,12.0663181912975,11.9382443439066,11.7283989325233,11.8732687453019,11.9610442903889,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Lower middle income,LMC,..,..,12.1800064492641,12.3765800879008,12.2710468486576,11.6909355082057,12.1504729471092,12.2968619879604,12.6761708175151,13.1653230810336,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Middle income,MIC,..,..,12.6943077630691,12.5688279833662,12.4151395351215,12.08334523314,11.9580839778483,11.7402692187259,11.8719417121404,11.9609234719702,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,North America,NAC,10.8008765588699,13.1449408445082,9.77888309279291,9.96761746938398,10.620100206287,11.0259461372605,11.3238883071288,11.0469702470851,11.8148986367007,10.1837139855455,10.2922450536457,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,OECD members,OED,14.746904377835,17.035889586161,15.2321890975467,15.4173877584646,15.8117307651432,15.9748471495781,16.1266303256276,16.0782561125906,16.3997899543856,15.8100619845413,15.9578869489596,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Pacific island small states,PSS,..,..,20.7040317386379,20.9767794971202,21.3765329368932,20.9153258153871,21.2454117205616,21.2555163151033,22.2573057546113,23.2712175911857,21.8875969600417,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Post-demographic dividend,PST,14.7810186820618,17.1596352373798,15.2164023389642,15.4547355566599,15.8499836771445,16.0049767585226,16.1295423873588,16.0487657997855,16.4117475683696,15.78483730586,15.8888286307819,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,South Asia,SAS,10.2379910972566,8.98810138655465,10.1250686079403,10.7054600706881,10.8565580183422,9.92469060306443,10.5091247810301,11.0670731909897,11.4874843053719,11.9740869153,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,10.2379910972566,8.98810138655465,10.1250686079403,10.7054600706881,10.8565580183422,9.92469060306443,10.5091247810301,11.0670731909897,11.4874843053719,11.9740869153,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,18.8898297532039,18.5970538859135,18.1580615227613,18.8835438450273,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,18.8819407162627,18.7038064598515,18.1429853685951,18.8719081656033,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,18.8898297532039,18.5970538859135,18.1580615227613,18.8835438450273,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Upper middle income,UMC,..,..,12.7983110847603,12.6087435453478,12.444615945392,12.164356998867,11.9180806289954,11.6329960846416,11.7238065602375,11.7475570014947,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,World,WLD,14.5094026903097,16.3658048788027,14.3282292963476,14.4409907703608,14.6592432121793,14.6582685392667,14.6808819644622,14.5816793040558,14.9134931610879,14.5749200381926,15.2971594502048,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
